CVE_ENT,CVE_MUN,NOM_MUN,clave,mun_hect,1976,1993,2002,2011,CN_T5,Pro_CN_T1,Prop_CN_T2,Prop_CN_T3,Prop_CN_T4,Prop_CN_T5
20,428,Santa Mara Quiegolani,20428,16119.2322312894,16119.232,16119.234,15359.272,15359.432,15359.0659675,0.9999999857,1.0000001097,0.9528538196,0.9528637456,0.9528410378
20,432,Santa Mara Temaxcalapa,20432,1382.6844121245,1148.697,1136.824,1020.097,1020.097,1006.22068246,0.8307730889,0.8221861692,0.7377656037,0.7377656037,0.727729823
20,435,Santa Mara Tepantlali,20435,8385.8789071651,8385.88,8371.773,8321.061,8321.06,8230.74583423,1.0000001303,0.9983178976,0.9922705887,0.9922704695,0.9815006781
20,437,Santa Mara Tlahuitoltepec,20437,15194.7602055083,10521.785,10508.587,10427.404,10428.352,10093.2015047,0.692461405,0.6915928161,0.6862499874,0.6863123774,0.6642553991
20,438,Santa Mara Tlalixtac,20438,2384.2106164794,2234.688,1782.911,1931.637,1931.603,1933.05763382,0.9372863222,0.7477992874,0.8101788435,0.810164583,0.8107746943
20,439,Santa Mara Tonameca,20439,52723.8453325138,39463.634,36651.591,33390.036,35617.329,33960.585057,0.7484968851,0.6951615681,0.6333004694,0.6755449792,0.6441219308
20,440,Santa Mara Totolapilla,20440,11474.3149333594,11446.64,11474.315,11474.314,9717.488,9714.34791768,0.9975880971,1.0000000058,0.9999999187,0.8468904729,0.846616811
20,441,Santa Mara Xadani,20441,8520.8609896812,2634.998,2431.658,2536.928,2593.725,2594.46855726,0.3092408154,0.2853770297,0.2977314151,0.304397056,0.3044843192
20,442,Santa Mara Yalina,20442,4794.9331745416,4434.134,4767.775,4789.932,4790.047,4789.42924588,0.9247540766,0.9943360682,0.9989569876,0.9989809713,0.9988521365
20,454,Santiago Atitln,20454,7081.2810713956,7010.95,6196.329,6848.14,6848.14,6848.63669794,0.99006803,0.875029382,0.9670764274,0.9670764274,0.9671465698
20,457,Santiago Camotln,20457,31113.1126343268,30832.562,31020.351,30784.167,30784.645,30576.3778128,0.9909828812,0.9970185678,0.9894274277,0.9894427909,0.9827489192
20,458,Santiago Comaltepec,20458,20491.588160543,19799.918,14845.354,14727.193,14727.193,14729.835819,0.9662461418,0.7244608804,0.7186945631,0.7186945631,0.718823534
20,465,Santiago Ixcuintepec,20465,12265.1771910501,12037.346,12061.958,12214.05,11807.608,11713.0074474,0.9814245496,0.9834312063,0.9958315163,0.9626936339,0.9549806957
20,468,Santiago Jocotepec,20468,61963.0966416055,50079.105,48457.916,46230.374,45501.553,45144.7828299,0.8082085582,0.7820447755,0.746095281,0.7343331025,0.7285753178
20,471,Santiago Lalopa,20471,2531.9314177188,1873.28,1904.05,1889.778,1889.778,1890.52630699,0.7398620622,0.75201484,0.7463780365,0.7463780365,0.7466735843
20,472,Santiago Laollaga,20472,26441.8565755222,23621.049,22729.899,23122.965,20427.787,19937.1496297,0.8933203662,0.8596181185,0.8744834136,0.772554943,0.7539996132
20,473,Santiago Laxopa,20473,11712.7151448383,9197.652,9949.017,9945.948,9994.835,10362.4091966,0.7852706982,0.8494202136,0.8491581907,0.8533320307,0.8847145234
20,495,Santiago Xanica,20495,13745.0070429494,11131.728,10541.001,10632.325,10874.544,10867.8786641,0.8098743031,0.7668967333,0.7735408914,0.7911632177,0.79067829
20,498,Santiago Yaveo,20498,102464.592,36640.206,30264.742,30031.152,30196.031,30011.064099,0.3575889513,0.2953678086,0.2930880943,0.2946972257,0.292892047
20,502,Santiago Zacatepec,20502,21383.5400073818,19629.111,17496.578,18022.062,17792.312,17592.4317306,0.9179542299,0.8182264487,0.8428006772,0.8320564319,0.8227090428
20,503,Santiago Zoochila,20503,877.5789486016,485.426,457.543,460.504,451.094,749.375118908,0.5531422566,0.5213696166,0.524743672,0.51402099,0.8539119131
20,505,Santo Domingo Ingenio,20505,19976.8976805185,11804.635,9792.832,9716.907,8940.351,8932.59677461,0.5909143246,0.4902078469,0.4864072067,0.4475345043,0.4471463446
20,506,Santo Domingo Albarradas,20506,4241.9161749286,1903.517,2532.459,2547.602,2547.602,4212.06100696,0.4487398905,0.5970082613,0.6005781102,0.6005781102,0.9929618675
20,508,Santo Domingo Chihuitn,20508,7114.6607736992,5384.803,5098.586,5155.164,5021.711,5021.07362942,0.756860119,0.7166309347,0.7245832463,0.7058257814,0.7057361959
20,509,Santo Domingo de Morelos,20509,10684.4517166092,9317.635,8899.549,8509.692,8534.527,7862.04571682,0.8720742297,0.832943911,0.7964556559,0.7987800616,0.7358398845
20,512,Santo Domingo Ozolotepec,20512,6351.2183757265,6173.983,5930.094,5938.51,5951.924,5926.81762076,0.9720942715,0.9336939228,0.9350190229,0.9371310586,0.9331780566
20,513,Santo Domingo Petapa,20513,34268.3856858251,34101.795,34046.859,33362.355,31735.673,31741.8847496,0.995138648,0.9935355377,0.9735607421,0.9260918589,0.9262731265
20,514,Santo Domingo Roayaga,20514,5666.3365333814,5664.444,5518.445,5538.74,5538.74,5538.742189,0.9996660041,0.9738999736,0.9774816528,0.9774816528,0.9774820391
20,517,Santo Domingo Tepuxtepec,20517,11438.4767688987,10353.169,10414.135,9161.578,9161.446,8503.8442259,0.9051178063,0.9104477117,0.8009438831,0.8009323431,0.7434420157
20,522,Santo Domingo Xagaca,20522,5593.1477500491,4564.689,4909.358,4895.213,4895.213,4834.35039446,0.8161216553,0.8777450944,0.8752161071,0.8752161071,0.8643344697
20,525,Santo Domingo Zanatepec,20525,64933.691593378,39892.979,38588.066,35021.001,27691.113,27670.6894379,0.6143648701,0.5942687849,0.539334822,0.4264521594,0.4261376299
20,533,Santo Toms Tamazulapan,20533,6779.060957896,4970.185,4780.813,3480.123,3480.123,3358.15762217,0.7331671792,0.7052323367,0.5133635796,0.5133635796,0.495372094
20,534,San Vicente Coatln,20534,10647.4545829143,8218.771,7859.811,5109.453,5109.453,5107.29370167,0.7719000758,0.7381868538,0.4798755383,0.4798755383,0.4796727389
20,538,Sitio de Xitlapehua,20538,1887.0887779437,0,39.606,29.792,29.792,31.0602809522,0,0.0209878838,0.0157872806,0.0157872806,0.0164593639
20,541,Tanetze de Zaragoza,20541,2230.6934675952,1163.81,1157.662,1209.637,1209.637,1208.20426612,0.5217256503,0.5189695567,0.542269486,0.542269486,0.5416272041
20,554,Totontepec Villa de Morelos,20554,26697.5964687588,26550.327,25281.618,25318.017,25286.981,25579.8433613,0.994483793,0.9469623241,0.9483257053,0.9471632036,0.9581328189
20,559,San Juan Bautista Valle Nacional,20559,68335.1115332502,63307.849,62489.139,62241.787,62246.872,61845.1933903,0.9264322188,0.9144514086,0.9108317175,0.9109061301,0.9050280596
20,563,Yogana,20563,6605.6141480901,2088.788,2160.015,2779.723,2779.723,2783.71992598,0.3162140496,0.3269968472,0.4208121967,0.4208121967,0.4214172768
20,372,Santa Catarina Yosonot,20372,3845.4271726664,1491.716,1863.015,1294.434,1279.382,1236.61251014,0.3879194516,0.4844754344,0.3366164387,0.3327021791,0.3215800104
20,373,Santa Catarina Zapoquila,20373,11802.3772088726,10169.01,9919.32,9926.262,9926.268,9926.00354276,0.8616069305,0.8404510231,0.8410392097,0.841039718,0.8410173109
20,374,Santa Cruz Acatepec,20374,751.5806692392,276.702,51.885,37.912,103.162,102.505475741,0.3681600809,0.0690345057,0.0504430217,0.1372600497,0.136386525
20,376,Santa Cruz de Bravo,20376,1848.6728502771,1176.961,1162.614,1189.233,1068.075,1069.13328542,0.6366518553,0.6288911528,0.643290131,0.5777523048,0.5783247616
20,377,Santa Cruz Itundujia,20377,56593.4971013593,52043.958,50828.37,49100.269,49781.851,50242.3614166,0.9196102143,0.8981309268,0.8675955987,0.8796390672,0.8877762285
20,379,Santa Cruz Nundaco,20379,4424.611472343,1377.317,3093.425,3294.357,3296.749,2772.59115352,0.3112854108,0.6991404826,0.7445528315,0.7450934439,0.6266292918
20,381,Santa Cruz Tacache de Mina,20381,2704.8386591116,805.062,892.005,868.159,963.682,964.72008446,0.2976377158,0.3297812226,0.32096517,0.3562807699,0.3566645579
20,382,Santa Cruz Tacahua,20382,4649.2899678983,4353.528,4217.856,3819.896,3819.896,3819.92393585,0.9363855621,0.9072043321,0.8216084663,0.8216084663,0.8216144749
20,383,Santa Cruz Tayata,20383,2125.0029542749,560.253,749.57,733.641,727.108,692.296818811,0.2636481041,0.3527383331,0.3452423436,0.3421679949,0.3257862853
20,386,Santa Cruz Zenzontepec,20386,48408.1800700507,45103.026,42320.552,31497.104,35548.838,33312.4426087,0.9317232322,0.8742438146,0.6506566443,0.7343560107,0.6881573024
20,392,Santa Luca Monteverde,20392,15706.1236090646,13759.467,13258.205,10981.492,10918.438,10403.1520151,0.8760574756,0.8441424078,0.6991853797,0.6951707673,0.6623628003
20,395,Santa Mara Apazco,20395,8051.6497709146,3447.447,3472.342,3173.474,3952.934,3746.77125312,0.4281665371,0.43125845,0.3941395975,0.4909470869,0.4653420553
20,396,Santa Mara la Asuncin,20396,713.1517229539,523.274,496.036,401.175,401.008,486.423166629,0.7337484902,0.6955546541,0.5625380786,0.5623039069,0.6820752877
20,397,Heroica Ciudad de Tlaxiaco,20397,34654.449573628,13923.639,20873.136,20491.716,20347.581,18317.8868193,0.4017850282,0.6023219603,0.5913155815,0.5871563753,0.5285868639
20,400,Santa Mara Camotln,20400,9519.9927774335,6444.651,5108.983,5192.031,5229.492,5206.59713052,0.6769596522,0.5366582853,0.5453818213,0.5493168033,0.5469118782
20,402,Santa Mara Cortijo,20402,8247.2502883043,468.777,630.117,637.19,427.6,428.624175505,0.0568403994,0.0764032833,0.0772609024,0.0518475837,0.0519717676
20,404,Santa Mara Chachopam,20404,6057.4131151793,3307.44,2895.276,2479.019,2666.031,2900.76975237,0.5460152605,0.477972353,0.4092537446,0.4401269897,0.4788793
20,405,Villa de Chilapa de Daz,20405,17493.300875702,13939.863,12597.316,10828.811,11671.424,11656.4240129,0.796868647,0.7201222965,0.6190261676,0.6671939209,0.6663364505
20,408,Santa Mara del Rosario,20408,2543.1953741905,1399.3,2289.834,2289.855,2288.446,932.346430085,0.5502133317,0.9003767557,0.900385013,0.8998309855,0.3666043276
20,414,Santa Mara Huazolotitln,20414,27709.9622720834,18099.136,16972.175,14605.6,15548.42,9725.04732385,0.6531635021,0.6124936163,0.5270884116,0.5611129978,0.3509585191
20,415,Santa Mara Ipalapa,20415,16788.3788619041,14177.805,13848.525,13010.556,11718.534,10739.7686781,0.8445011348,0.8248875674,0.7749739333,0.6980146265,0.6397144576
20,416,Santa Mara Ixcatln,20416,17746.3924491908,16480.842,15791.123,16130.081,16129.247,16189.3589461,0.9286868893,0.8898215818,0.9089216891,0.9088746936,0.9122619706
20,422,Santa Mara Nativitas,20422,4133.1878565517,1120.493,992.52,1193.841,1320.033,1162.6835068,0.2710965576,0.2401342582,0.2888426661,0.3193740633,0.2813042976
20,423,Santa Mara Nduayaco,20423,7702.2102700133,3061.739,4309.104,3954.125,3967.99,3834.08245948,0.3975143358,0.5594633033,0.5133753639,0.5151754965,0.4977898973
20,429,Santa Mara Sola,20429,5206.8056503145,3049.08,2820.856,2516.632,2633.701,2636.43107623,0.5855951239,0.5417632594,0.4833351135,0.5058189564,0.5063432848
20,430,Santa Mara Tataltepec,20430,3745.7366868597,1784.257,1274.15,1585.354,2110.955,2109.12088242,0.4763434136,0.3401600557,0.4232422438,0.5635620377,0.563072383
20,431,Santa Mara Tecomavaca,20431,37030.9209450415,34898.014,33434.614,33674.682,34106.633,33910.9943868,0.9424020011,0.9028836752,0.9093665818,0.921031185,0.91574807
20,433,Santa Mara Temaxcaltepec,20433,3444.4832881702,2380.466,2515.659,2485.225,2389.503,2388.62416404,0.6910952386,0.7303443767,0.7215087989,0.6937188542,0.6934637112
20,434,Santa Mara Teopoxco,20434,3691.4950731961,2131.568,2013.298,1053.951,1053.61,1026.28338729,0.5774267493,0.5453882397,0.2855078983,0.2854155238,0.278012937
20,436,Santa Mara Texcatitln,20436,3457.1089306289,3450.645,2425.102,1875.301,2022.266,2252.30221791,0.9981302497,0.7014826691,0.5424477613,0.5849587157,0.6514987705
20,444,Santa Mara Yolotepec,20444,1731.1178668879,1487.661,1486.076,1488.041,1488.041,1464.96867511,0.8593643613,0.8584487679,0.8595838726,0.8595838726,0.8462558807
20,445,Santa Mara Yosoya,20445,3362.6815408101,1267.802,1763.07,1977.546,2025.055,2023.77042582,0.3770211317,0.5243047784,0.5880860189,0.6022143267,0.6018323178
20,446,Santa Mara Yucuhiti,20446,7312.4819553596,3522.578,6313.02,5034.783,5106.901,5035.67198209,0.4817212571,0.8633211047,0.6885190324,0.6983813473,0.6886406029
20,447,Santa Mara Zacatepec,20447,50263.8680450184,33103.862,34296.78,33954.97,34416.199,29961.0127015,0.6586015619,0.6823346737,0.6755343614,0.6847105155,0.5960745535
20,448,Santa Mara Zaniza,20448,15886.6139684531,14670.514,14533.594,13935.402,13775.949,13941.8420023,0.9234512797,0.9148327031,0.8771788644,0.8671419238,0.8775842373
20,450,Santiago Amoltepec,20450,20719.4849060477,18554.184,17875.67,14773.411,14773.411,14858.6587475,0.8954944625,0.8627468338,0.7130201869,0.7130201869,0.7171345627
20,451,Santiago Apoala,20451,8679.6282353848,4199.778,3975.995,3249.858,3538.031,3531.57976728,0.4838661157,0.4580835598,0.3744236403,0.4076247166,0.4068814552
20,456,Santiago Cacaloxtepec,20456,3801.1688474508,1277.776,509.448,401.048,401.048,398.725825638,0.3361534442,0.1340240385,0.1055064945,0.1055064945,0.1048955839
20,459,Santiago Chazumba,20459,32323.494879777,17092.535,14946.522,13521.979,13530.317,13523.9677702,0.5287960062,0.4624042683,0.4183328273,0.418590782,0.4183943543
20,461,Santiago del Ro,20461,3833.2595709072,1829.981,1811.215,1810.265,1672.275,1673.25693488,0.477395534,0.4724999616,0.4722521307,0.4362540467,0.4365102086
20,462,Santiago Huajolotitln,20462,11097.5742011958,6386.771,4292.196,4504.013,4502.874,4198.20067539,0.5755105471,0.386768849,0.4058556328,0.4057529978,0.3782989507
20,463,Santiago Huauclilla,20463,9977.3917215718,6722.96,6587.66,6745.926,6833.977,7390.23295588,0.6738193896,0.6602587313,0.6761211936,0.6849462455,0.740697886
20,464,Santiago Ihuitln Plumas,20464,4763.1727364333,2684.964,1784.276,1756.83,1757.584,1775.03871178,0.563692343,0.374598214,0.3688360883,0.3689943861,0.3726588999
20,466,Santiago Ixtayutla,20466,45775.0294306279,43344.151,40710.74,33497.515,33893.674,33127.5944396,0.9468950985,0.8893656761,0.7317857665,0.7404402449,0.7237044924
20,467,Santiago Jamiltepec,20467,64076.4505779809,47223.526,43841.673,37616.941,38829.073,31853.8285435,0.7369872328,0.6842088256,0.5870634322,0.6059803976,0.4971222385
20,469,Santiago Juxtlahuaca,20469,77711.2074738299,56315.102,61333.766,60014.528,59298.278,59553.2348342,0.7246715606,0.7892525157,0.7722763543,0.7630595371,0.7663403616
20,237,San Marcos Arteaga,20237,12898.7781868127,9827.088,8863.278,8714.657,8686.063,8755.85876194,0.7618619266,0.687140896,0.6756187969,0.6734019978,0.6788130345
20,105,San Antonino Monte Verde,20105,10958.9767225573,5588.687,5732.192,5373.368,5373.368,5336.68190725,0.5099643098,0.5230590542,0.4903165812,0.4903165812,0.4869689974
20,106,San Antonio Acutla,20106,1625.4644143595,345.132,40.79,51.648,58.575,71.4396073254,0.2123282411,0.0250943667,0.0317743037,0.036035855,0.0439502746
20,109,San Antonio Nanahuatpam,20109,7751.8131845461,6569.059,6482.243,6461.489,6459.517,6464.22308234,0.8474222538,0.8362228095,0.8335455004,0.8332911083,0.8338982027
20,110,San Antonio Sinicahua,20110,2961.0615435481,812.785,1944.549,926.171,944.599,859.613921502,0.2744910864,0.6567067153,0.3127834347,0.3190068785,0.2903059963
20,208,San Juan Mixtepec -Dto. 08 -,20208,35932.4424352368,16810.238,19622.14,20244.521,20606.067,20985.1531966,0.467828983,0.5460842256,0.563405091,0.5734669175,0.5840168876
20,210,San Juan um,20210,21154.9121063873,9312.633,9521.203,9795.281,9777.077,9729.57706218,0.4402113775,0.4500705535,0.4630263152,0.4621658058,0.4599204673
20,213,San Juan Quiahije,20213,20612.2974489686,20359.767,20076.593,18361.032,18468.723,18062.3998773,0.987748554,0.9740104445,0.8907804695,0.8960050691,0.8762924134
20,218,San Juan Teita,20218,7127.5388040566,3641.087,3578.094,3596.153,4273.858,4277.7672458,0.5108477274,0.5020097538,0.5045434474,0.5996260585,0.6001745292
20,221,San Juan Teposcolula,20221,8786.3985352354,3060.861,3240.088,2837.094,2792.961,2702.07874703,0.3483635517,0.3687617841,0.3228961205,0.3178732434,0.3075297275
20,224,San Juan Yucuita,20224,2293.5850498332,341.33,116.074,144.781,112.896,211.964516069,0.1488194214,0.050608108,0.0631243215,0.0492225043,0.0924162442
20,225,San Lorenzo,20225,5857.9265229946,4958.25,3470.104,3470.418,3424.606,1362.13487865,0.84641724,0.5923775224,0.592431125,0.5846106104,0.2325285019
20,228,San Lorenzo Cuaunecuiltitla,20228,958.8552204842,958.855,689.304,686.298,686.423,685.602682631,0.9999997701,0.7188822517,0.7157472633,0.7158776271,0.7150221097
20,229,San Lorenzo Texmelcan,20229,13757.4135095943,12799.605,12620.145,12068.487,12068.487,12137.5578989,0.9303787366,0.9173341334,0.8772351715,0.8772351715,0.8822558027
20,234,San Lucas Zoquipam,20234,6437.756970768,5291.09,4948.633,2947.441,2947.395,2952.0922487,0.8218840854,0.768689005,0.4578366368,0.4578294914,0.458559132
20,239,San Martn Huamellpam,20239,4259.2665440205,1872.276,2313.526,2469.616,2402.051,2166.52599886,0.4395770917,0.5431747406,0.5798218953,0.5639588354,0.5086617558
20,240,San Martn Itunyoso,20240,6348.76531459,2977.139,4621.91,3970.771,3985.079,4347.89582295,0.4689319659,0.7280013941,0.6254398774,0.6276935439,0.6848411632
20,242,San Martn Peras,20242,24277.2031625055,14681.556,14506.947,14471.017,12886.128,12884.6853589,0.6047465971,0.5975542942,0.5960743049,0.5307912907,0.530731867
20,244,San Martn Toxpalan,20244,6372.4398787619,4235.28,3441.185,3345.083,3345.852,3384.73767314,0.6646245521,0.5400105871,0.5249297072,0.5250503832,0.5311525471
20,245,San Martn Zacatepec,20245,4302.0834122243,2737.213,2637.414,2615.98,2533.883,2529.95862893,0.6362528891,0.613055059,0.6080728218,0.5889897422,0.5880775398
20,249,San Mateo Yoloxochitln,20249,701.4193584663,117.867,310.11,0,0,0,0.1680407,0.4421178233,0,0,0
20,250,San Mateo Etlatongo,20250,2415.5287901764,235.365,217.38,264.851,358.6,283.541010764,0.0974382922,0.0899927175,0.1096451432,0.1484561068,0.1173825839
20,251,San Mateo Nejpam,20251,6499.3781462331,4204.189,4103.88,4014.77,3659.666,3666.14506129,0.6468601927,0.6314265623,0.6177160199,0.5630794082,0.5640762822
20,252,San Mateo Peasco,20252,5443.8558905199,2330.804,2549.67,2465.271,2683.711,2731.67673869,0.4281531412,0.4683573649,0.4528538318,0.4929798022,0.5017907883
20,255,San Mateo Sindihui,20255,14139.7021700814,10123.548,9756.145,10238.747,10604.563,10581.8213233,0.7159661412,0.6899823548,0.7241133425,0.7499848917,0.7483765355
20,256,San Mateo Tlapiltepec,20256,2458.129483158,443.424,502.892,660.674,660.674,664.832995112,0.1803908228,0.2045832018,0.2687710328,0.2687710328,0.2704629677
20,258,San Miguel Achiutla,20258,6773.0278469707,3401.569,3847.014,4034.165,4130.221,4117.30751522,0.5022227986,0.5679902825,0.5956220897,0.6098042254,0.607897621
20,259,San Miguel Ahuehuetitln,20259,8400.7440966127,5318.119,3891.805,4132.663,4001.284,3993.52229387,0.633053327,0.4632690813,0.491940113,0.4763011412,0.4753772104
20,261,San Miguel Amatitln,20261,17870.0430710778,10203.552,11069.44,10604.229,10150.48,10125.0422284,0.5709864246,0.6194411483,0.5934081389,0.568016538,0.5665930512
20,264,San Miguel Chicahua,20264,6207.4858316751,3054.19,2969.688,1956.292,2945.138,2693.88882548,0.4920172326,0.4784043138,0.3151504575,0.4744494115,0.4339742206
20,269,San Miguel el Grande,20269,10371.9862221154,4119.786,7133.82,6282.829,6410.728,6352.50757544,0.3972031886,0.6877969029,0.6057498405,0.618081037,0.6124677993
20,270,San Miguel Huautla,20270,6492.6954379862,3275.483,3120.357,3054.383,3192.718,3194.16957092,0.5044873938,0.4805950055,0.4704337404,0.4917399916,0.4919635614
20,272,San Miguel Panixtlahuaca,20272,14354.9061995066,14354.906,14311.05,14311.053,14311.054,13859.7338401,0.9999999861,0.9969448634,0.9969450724,0.996945142,0.9655050091
20,274,San Miguel Piedras,20274,6445.7706454224,5292.834,5036.164,3806.838,4072.575,3938.00440994,0.8211328468,0.7813129379,0.590594703,0.6318212707,0.6109439238
20,281,San Miguel Tecomatln,20281,1879.9521994524,1142.207,1173.946,1106.771,1136.999,1088.70685027,0.6075723629,0.624455239,0.5887229475,0.6048020797,0.5791141129
20,283,San Miguel Tequixtepec,20283,15990.1514580438,7283.862,2590.55,2156.899,2804.778,2818.2782517,0.4555217641,0.1620090971,0.1348892164,0.1754065937,0.1762508791
20,285,San Miguel Tlacamama,20285,10425.5307412661,10237.368,9924.859,9944.392,5711.135,5713.38402889,0.981951735,0.9519763786,0.9538499523,0.5478028066,0.5480185298
20,286,San Miguel Tlacotepec,20286,5662.3380941133,1872.518,1746.156,1383.631,1554.942,1556.26413462,0.330696961,0.308380738,0.2443568323,0.2746112956,0.2748447918
20,287,San Miguel Tulancingo,20287,4773.3861114848,3130.877,1902.284,2051.964,2012.164,1991.17494232,0.6559027338,0.398518778,0.4298759732,0.4215380765,0.4171409762
20,290,San Nicols Hidalgo,20290,1166.9826832117,675.225,672.481,677.425,643.944,644.859870332,0.5786075575,0.5762561944,0.5804927612,0.5518025325,0.5525873516
20,297,San Pablo Tijaltepec,20297,11849.8626015828,7153.345,8187.71,7263.985,7263.985,7285.41840978,0.6036648053,0.690954003,0.6130016224,0.6130016224,0.6148103699
20,300,San Pedro Amuzgos,20300,12312.3022269655,5747.75,6240.196,6271.109,5654.33,5666.07843324,0.4668298336,0.5068260903,0.5093368311,0.4592423006,0.4601965034
20,302,San Pedro Atoyac,20302,7401.0522119377,7400.973,6947.966,6901.606,6901.605,3497.5994914,0.9999892972,0.9387808383,0.9325168641,0.932516729,0.4725813832
20,304,San Pedro Coxcaltepec Cntaros,20304,9579.4904442433,6080.59,5919.842,6381.026,6611.949,6649.29422411,0.6347508811,0.6179704478,0.6661133008,0.6902192803,0.6941177365
20,311,San Pedro Jaltepetongo,20311,5165.4736576438,4189.261,4120.913,3868.076,3865.216,3827.7802774,0.8110119764,0.7977802759,0.7488327802,0.7482791039,0.7410318068
20,312,San Pedro Jicayn,20312,8552.1632486355,8461.478,6537.435,6457.206,6188.479,5193.25216324,0.989396221,0.7644188739,0.7550377387,0.7236156303,0.607244274
20,313,San Pedro Jocotipac,20313,6831.2474198305,5064.683,5173.397,4878.141,5093.657,5214.36437065,0.7413994383,0.7573136621,0.7140922734,0.7456408306,0.7633107177
20,317,San Pedro Mrtir Yucuxaco,20317,8090.0288838059,2798.601,4381.444,3919.054,3868.192,3326.84779342,0.3459321395,0.5415857054,0.4844301617,0.4781431631,0.4112281725
20,320,San Pedro Molinos,20320,2681.513020296,742.863,1462.506,943.425,987.811,1105.47051942,0.2770312858,0.5454032813,0.3518256271,0.3683782225,0.4122562565
20,321,San Pedro Nopala,20321,10858.0248538139,9161.18,8813.813,8676.301,8676.483,8466.96314441,0.8437243535,0.8117326234,0.7990680733,0.7990848351,0.7797885212
20,322,San Pedro Ocopetatillo,20322,566.2887381315,360.19,208.521,188.533,188.359,187.609480392,0.6360536167,0.3682238158,0.3329273342,0.3326200705,0.3312965061
20,329,San Pedro Teozacoalco,20329,9338.1347600659,4886.065,5847.565,5684.46,6083.551,5895.16402672,0.5232377906,0.6262026786,0.6087361284,0.6514738924,0.6312999521
20,331,San Pedro Tida,20331,4630.7942871668,2249.896,2505.403,2789.758,3249.306,3227.51099136,0.4858553113,0.541030943,0.6024361755,0.7016735788,0.6969670409
20,332,San Pedro Topiltepec,20332,3177.2341533929,873.15,1122.85,1389.957,1389.956,1433.39144749,0.2748144952,0.3534048628,0.4374738949,0.4374735801,0.4511444163
20,339,San Pedro y San Pablo Teposcolula,20339,18083.440755414,11752.682,11144.559,11013.192,11336.488,11085.6482864,0.6499140379,0.616285316,0.6090208246,0.6268988382,0.6130276
20,340,San Pedro y San Pablo Tequixtepec,20340,17975.6410057661,9151.362,9173.724,9166.436,9165.375,9169.77770932,0.5090979508,0.5103419676,0.5099365301,0.5098775057,0.5101224322
20,341,San Pedro Yucunama,20341,2887.6942137989,1741.705,2005.973,1968.558,1968.558,1967.81095513,0.603147311,0.6946625409,0.6817058366,0.6817058366,0.6814471372
20,345,San Sebastin Ixcapa,20345,9897.9633286037,9503.833,8120.157,8176.652,6961.215,6962.77495573,0.9601806639,0.8203866523,0.8260943922,0.7032977158,0.7034553195
20,346,San Sebastin Nicananduta,20346,4383.8660109299,2243.501,3047.552,2741.552,2741.552,2657.60688045,0.511763132,0.6951745314,0.625373128,0.625373128,0.6062244772
20,348,San Sebastin Tecomaxtlahuaca,20348,23083.6165748655,13758.283,13474.873,13468.643,13127.386,13126.5527525,0.596019387,0.5837418481,0.5834719597,0.5686884444,0.5686523474
20,352,San Simn Zahuatln,20352,4569.8401710881,3291.006,3410.12,3273.982,3409.621,3408.20239799,0.7201577904,0.7462230346,0.716432496,0.7461138404,0.7458034133
20,354,Santa Ana Ateixtlahuaca,20354,1469.0306932235,971.998,900.556,908.981,908.656,910.545902087,0.6616594224,0.6130273548,0.618762429,0.6185411947,0.6198276907
20,364,Santa Catarina Juquila,20364,64043.1601291392,61563.382,59064.108,55234.421,54450.659,52556.7508348,0.9612795789,0.9222547401,0.8624562075,0.8502181793,0.8206458071
20,367,Santa Catarina Mechoacn,20367,5324.0489964861,2824.757,2458.332,2474.838,1597.036,319.97121704,0.530565553,0.4617410549,0.4648413269,0.2999664355,0.0600992247
20,370,Santa Catarina Tayata,20370,3876.3555586149,1096.452,2571.433,1831.56,1935.602,1774.55406434,0.2828564056,0.663363554,0.4724953561,0.4993355152,0.4577892914
20,371,Santa Catarina Ticu,20371,2897.2159126299,566.955,1377.272,980.645,1182.551,1184.27391599,0.195689592,0.4753777563,0.3384783977,0.4081680605,0.4087627404
20,1,Abejones,20001,12639.9437045177,11778.318,11012.927,9930.37,9930.37,9926.68174312,0.9318331059,0.8712797507,0.785634037,0.785634037,0.7853422432
20,2,Acatln de Prez Figueroa,20002,75328.63595688,23103.803,22999.528,22048.847,22056.607,22071.3063974,0.306706775,0.3053225073,0.292702061,0.2928050763,0.2930002132
20,3,Asuncin Cacalotepec,20003,7933.680052801,7772.967,7467.222,7744.051,7742.224,7600.17718657,0.9797429375,0.941205336,0.9760982228,0.9758679388,0.9579636607
20,8,Asuncin Tlacolulita,20008,19101.950356374,18863.092,18409.789,18400.656,17918.559,17598.8883301,0.9874956038,0.9637648856,0.9632867669,0.9380486634,0.921313688
20,9,Ayotzintepec,20009,15663.3943651316,13086.617,13073.754,12536.556,12566.94,11776.5280198,0.8354904879,0.8346692738,0.8003728763,0.8023126857,0.7518503171
20,14,Ciudad Ixtepec,20014,29522.8428425043,22531.132,20230.934,21726.536,18064.52,17896.790865,0.7631762334,0.6852637501,0.7359228959,0.6118828087,0.6062014746
20,15,Coatecas Altas,20015,11913.870696183,2219.165,2558.817,1815.012,2815.847,2806.39279346,0.1862673397,0.2147762944,0.1523444434,0.2363503073,0.2355567611
20,19,Concepcin Ppalo,20019,17458.7598538483,14793.833,14214.947,12087.491,12096.925,11614.7870711,0.8473587542,0.8142014163,0.6923453385,0.6928856976,0.6652698799
